generation,N_shifts,logPrior,logLik,eventRate,acceptRate
348000,4,-0.162547,-540.195,1.52551,0.4055
349000,6,-6.80909,-539.562,3.1248,0.391
350000,4,-3.67661,-545.26,3.40078,0.376167
351000,4,-0.92939,-537.352,0.903867,0.38425
352000,2,-3.88428,-546.965,1.3556,0.359
353000,5,-1.38286,-535.159,2.98188,0.3855
354000,4,-2.99785,-539.988,2.7616,0.3725
355000,7,-6.95926,-536.182,6.98827,0.3925
356000,3,-2.87229,-549.913,4.31404,0.404
357000,2,-4.44454,-552.794,4.41957,0.41
358000,5,-3.1981,-544.972,3.88909,0.401409
359000,6,-2.78143,-541.639,3.41963,0.4008
360000,4,-4.01261,-545.371,3.20484,0.381
361000,5,-3.22803,-549.228,0.822739,0.409
362000,4,-3.04753,-538.498,1.56166,0.376
363000,4,-4.2817,-537.852,3.68256,0.362
364000,4,-7.63496,-545.407,4.77938,0.395833
365000,1,-5.60778,-554.328,1.76531,0.3524
366000,4,-5.60893,-547.529,1.69671,0.335
367000,3,-8.45621,-543.483,7.09708,0.410333
368000,3,-2.20797,-543.931,1.53374,0.42
369000,4,-2.31042,-544.731,3.01993,0.393
370000,3,-2.32315,-544.163,1.47313,0.379923
371000,2,-1.9773,-545.247,1.87988,0.342
372000,2,-6.06651,-549.167,1.74109,0.3395
373000,2,-8.85592,-551.742,3.24528,0.366
374000,1,-5.8441,-553.67,1.39191,0.364
375000,4,-7.77864,-545.807,2.94505,0.374667
376000,2,-9.07868,-547.737,2.4585,0.354
377000,2,-3.53404,-550.604,0.914605,0.357
378000,1,-4.1924,-553.055,2.04432,0.325429
379000,3,-0.440229,-551.098,2.08916,0.329
380000,2,-5.33631,-546.683,1.4905,0.383941
381000,2,-8.03306,-548.134,2.9516,0.377
382000,2,-7.08117,-546.944,3.53507,0.356
383000,2,-2.90195,-546.875,1.22336,0.353
384000,2,-4.07452,-546.518,1.42525,0.3439
385000,4,-4.8843,-549.917,2.31119,0.356
386000,2,-5.10663,-547.765,2.87795,0.342
387000,1,-3.5642,-552.721,1.72124,0.347
388000,6,-4.50865,-540.728,3.5673,0.386545
389000,1,-2.75236,-553.034,0.465469,0.3365
390000,4,-6.77755,-551.468,3.7655,0.38125
391000,4,-4.60474,-543.459,4.05954,0.427
392000,5,-9.76159,-553.774,4.54055,0.41
393000,4,0.0241379,-546.955,2.38869,0.382
394000,6,-6.98267,-540.407,5.72802,0.404667
395000,5,-10.0343,-534.882,5.10693,0.383
396000,5,-4.21652,-537.141,2.9477,0.416
397000,1,-4.03361,-553.116,0.371055,0.35325
398000,2,-4.16132,-549.394,3.32008,0.319
399000,4,-5.25925,-538.377,2.97036,0.360667
400000,4,-6.19274,-534.995,2.65658,0.347
401000,2,-6.17596,-551.615,1.33549,0.330667
402000,4,-3.14493,-536.66,2.49351,0.3675
403000,4,-5.20475,-534.23,4.15869,0.377
404000,4,-7.57828,-536.512,1.56589,0.367
405000,6,-2.96157,-535.171,2.93235,0.416
406000,6,-4.55573,-540.71,2.9494,0.3478
407000,4,-2.08386,-544.224,1.05578,0.435
408000,4,-1.22254,-543.965,2.07094,0.367
409000,1,-4.94375,-558.212,1.46498,0.359
410000,5,-7.24978,-552.268,6.21606,0.327
411000,3,-5.23816,-545.516,2.25152,0.402739
412000,6,-4.53807,-541.383,3.5076,0.393286
413000,4,-7.16551,-545.913,2.23847,0.3935
414000,2,-5.86711,-551.919,2.59901,0.413
415000,5,-1.47309,-543.129,3.62119,0.354
416000,5,-5.39206,-543.181,3.82213,0.404
417000,6,-6.24362,-536.469,4.08125,0.3718
418000,2,-6.04026,-552.23,2.01695,0.343375
419000,6,-7.08479,-538.168,2.59665,0.364
420000,3,-4.6059,-544.055,1.17425,0.3345
421000,3,-3.98542,-544.463,2.84547,0.3834
422000,3,-3.07319,-544.575,2.03377,0.436
423000,3,-2.06576,-548.252,1.23679,0.373
424000,1,-2.87462,-552.096,0.194393,0.351
425000,2,-3.84371,-552.931,1.78116,0.34
426000,1,-3.40449,-552.713,0.544893,0.339
427000,1,-3.76225,-556.508,1.30758,0.272
428000,2,-1.09957,-548.984,2.65774,0.328029
429000,5,-3.47661,-545.317,1.77235,0.3842
430000,3,-3.59395,-544.205,2.24048,0.391
431000,2,-4.46192,-546.977,1.13125,0.296
432000,3,-4.37185,-543.474,1.99953,0.3946
433000,7,-6.89542,-542.031,4.42145,0.421
434000,1,-2.60402,-553.228,1.57395,0.359333
435000,1,-2.8954,-554.261,1.45237,0.359
436000,6,-1.54,-544.713,2.15665,0.430333
437000,1,-2.13135,-554.251,2.58167,0.367167
438000,3,-2.51157,-551.016,1.35217,0.323
439000,2,-4.2589,-556.535,0.280756,0.3186
440000,2,-3.72036,-550.686,1.02875,0.351
441000,3,-5.22376,-551.504,2.93017,0.364
442000,2,-5.9196,-548.883,2.4592,0.305
443000,2,-4.12918,-551.254,0.419712,0.361
444000,5,-10.7027,-542.818,4.29299,0.3765
445000,6,-1.2468,-537.778,4.82,0.413667
446000,5,-4.36778,-539.621,3.92781,0.377
447000,5,-4.43418,-543.849,4.65867,0.376
448000,3,0.775092,-545.787,1.67732,0.358636
449000,8,-2.8229,-540.621,4.44573,0.369
450000,4,-4.77166,-539.21,2.80074,0.373143
451000,4,-1.07327,-537.449,2.76382,0.375
452000,6,-4.45217,-548.327,3.85164,0.406
453000,5,-8.49005,-539.156,2.89615,0.426
454000,5,-0.397963,-542.106,3.2948,0.4144
455000,7,-0.565816,-538.884,5.04303,0.404
456000,7,2.46074,-540.338,4.35258,0.427
457000,6,0.642045,-535.835,3.35033,0.416333
458000,9,1.54206,-535.113,2.47759,0.414
459000,6,-2.6368,-539.489,3.60175,0.411
460000,5,-2.4696,-542.964,3.675,0.414
461000,3,-1.76231,-548.342,2.04369,0.426
462000,7,-4.40127,-544.769,7.55001,0.393
463000,10,-4.77053,-533.383,5.32769,0.419167
464000,5,-1.82519,-546.222,3.47712,0.3755
465000,6,-3.12547,-534.997,4.94405,0.36975
466000,5,-2.97069,-534.735,3.65414,0.381
467000,7,-6.40436,-541.496,4.81325,0.405174
468000,4,-1.7201,-545.624,1.65575,0.41275
469000,5,-0.809488,-549.929,3.1965,0.423
470000,5,-3.75873,-535.824,2.51754,0.382667
471000,2,-0.474227,-551.302,1.84602,0.396125
472000,5,-4.37464,-540.943,6.71399,0.402
473000,4,-6.11802,-540.791,2.93881,0.396333
474000,5,-6.29295,-539.172,3.47124,0.388
475000,4,-9.4771,-542.793,3.85111,0.35
476000,3,-12.3537,-542.938,2.76237,0.321
477000,4,-6.87831,-541.651,3.03536,0.375
478000,4,-2.79899,-545.275,1.13022,0.374
479000,3,-2.76217,-540.446,1.9137,0.382
480000,3,-3.11642,-543.648,2.83343,0.363
481000,2,-1.85469,-553.54,1.6215,0.3394
482000,2,-2.33077,-546.601,0.607542,0.326
483000,2,-1.41335,-549.695,1.4107,0.401
484000,3,-1.34007,-549.43,3.10934,0.394
485000,3,-0.948737,-552.147,0.737998,0.428
486000,2,-2.99415,-552.11,1.72521,0.414
487000,3,-9.72154,-548.32,4.32166,0.3874
488000,1,-4.35136,-553.82,2.04013,0.368
489000,1,-2.16352,-553.713,0.606661,0.306
490000,1,-0.942122,-553.78,0.601878,0.332
491000,3,-1.38093,-552.173,3.29768,0.354
492000,4,-3.52595,-554.089,4.01851,0.411
493000,2,-3.29913,-555.479,1.39145,0.433
494000,4,-3.15535,-544.878,6.59242,0.381429
495000,3,-0.376475,-542.355,1.40651,0.39
496000,4,-1.93619,-542.883,3.06462,0.346
497000,2,-3.8397,-551.671,4.52118,0.363
498000,7,-1.42969,-539.302,3.99396,0.383636
499000,8,-1.91807,-537.885,5.33414,0.452
500000,5,-0.326755,-534.061,3.81007,0.444
501000,1,-3.26307,-553.021,0.413176,0.3395
502000,4,-3.29566,-544.145,3.22819,0.364687
503000,5,-0.427245,-541.575,3.68616,0.377
504000,5,-1.99948,-537.496,6.29902,0.421
505000,5,-2.54263,-537.101,2.25338,0.411
506000,5,-3.95052,-540.315,2.18079,0.404333
507000,5,-4.96026,-539.92,4.6607,0.37
508000,4,-1.35556,-534.456,2.05807,0.369
509000,4,-0.399724,-538.157,0.838197,0.3555
510000,4,-0.615294,-540.432,2.87382,0.352
511000,4,0.318775,-545.824,3.1051,0.377
512000,3,-2.66257,-544.947,2.6852,0.369
513000,5,-1.62959,-537.45,3.90532,0.345
514000,6,-4.03462,-537.59,3.32976,0.373
515000,6,-5.10306,-535.656,5.31206,0.361
516000,5,-1.56776,-537.639,3.79549,0.376
517000,5,-0.338738,-539.134,2.54682,0.381
518000,3,-6.00023,-543.899,5.20528,0.383727
519000,2,-0.338527,-550.84,0.496025,0.339389
520000,1,-1.71297,-553.7,0.455,0.328
521000,3,-0.670493,-558.764,2.46395,0.361
522000,5,4.65471,-551.488,2.54948,0.46
523000,3,1.67826,-554.792,2.17176,0.445
524000,2,0.507132,-553.853,1.45848,0.406
525000,2,0.949295,-554.316,0.993208,0.423
526000,4,-1.2734,-554.622,2.10755,0.402
527000,1,-0.829974,-555.494,0.236126,0.32
528000,4,1.14055,-556.095,1.76623,0.34
529000,6,4.65921,-547.69,3.04911,0.409091
530000,2,1.352,-555.302,0.976447,0.417
531000,3,2.55328,-555.331,0.782452,0.456
532000,7,-3.04957,-543.189,2.35659,0.412542
533000,6,-5.27612,-544.862,3.91872,0.386
534000,6,-0.734774,-543.947,4.35194,0.428
535000,8,1.69843,-540.648,3.54508,0.384
536000,7,0.29916,-539.064,4.27511,0.41
537000,6,-0.835131,-539.9,2.91557,0.407
538000,8,0.967891,-544.425,8.08791,0.38
539000,4,-3.08246,-545.869,4.74684,0.397
540000,6,-1.13734,-551.584,5.91109,0.381778
541000,4,1.48746,-543.794,1.33601,0.400417
542000,4,-2.83512,-552.906,3.10748,0.395667
543000,6,-3.94414,-542.758,5.20804,0.396667
544000,5,-2.6315,-544.635,3.19261,0.346
545000,3,-4.18479,-545.237,2.89159,0.349
546000,4,-1.77866,-542.768,2.85412,0.356
547000,4,-2.08397,-544.73,2.46443,0.35
548000,5,-1.87294,-544.766,3.58199,0.386
549000,1,-2.87456,-552.43,1.86048,0.34975
